INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222012166,619,,LARCENY ALL OTHERS,B2, ,0,2/19/2022 0:00,2022,2,Saturday,0,,HUNTINGTON AVE,42.33326323,-71.1084841,"(42.333263230421046, -71.10848410156295)"
222003122,801,,ASSAULT - SIMPLE,B2, ,0,1/15/2022 2:19,2022,1,Saturday,2,,HUNTINGTON AVE,42.33326323,-71.1084841,"(42.333263230421046, -71.10848410156295)"
222008469,3115,,INVESTIGATE PERSON,B2, ,0,2/5/2022 13:11,2022,2,Saturday,13,,HUNTINGTON AVE,42.33326323,-71.1084841,"(42.333263230421046, -71.10848410156295)"
222022365,520,,BURGLARY - RESIDENTIAL,E18, ,0,3/31/2022 2:57,2022,3,Thursday,2,,GEORGE ST,42.26546833,-71.10864038,"(42.26546832906684, -71.10864038231738)"
222003263,2662,,BALLISTICS EVIDENCE/FOUND,E18, ,1,1/15/2022 20:12,2022,1,Saturday,20,,WOOD AVE,42.26290908,-71.10865019,"(42.26290907557025, -71.10865019127705)"
222022545,3115,,INVESTIGATE PERSON,B2, ,0,3/31/2022 16:49,2022,3,Thursday,16,,FISHER AVE,42.32933595,-71.10866248,"(42.329335947310334, -71.1086624844697)"
222013927,3410,,TOWED MOTOR VEHICLE,B2, ,0,2/26/2022 23:21,2022,2,Saturday,23,,SUNSET ST,42.33110131,-71.10870352,"(42.331101307594274, -71.10870352125933)"
222005584,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,1/25/2022 10:22,2022,1,Tuesday,10,,FRANCIS ST,42.33664223,-71.10876358,"(42.336642230225245, -71.10876357837994)"
222016051,617,,LARCENY THEFT FROM BUILDING,E13, ,0,3/6/2022 16:00,2022,3,Sunday,16,,WASHINGTON ST,42.30516888,-71.10877689,"(42.305168878094186, -71.10877688606297)"
222015882,617,,LARCENY THEFT FROM BUILDING,E13, ,0,3/6/2022 16:22,2022,3,Sunday,16,,WASHINGTON ST,42.30516888,-71.10877689,"(42.305168878094186, -71.10877688606297)"
222020422,801,,ASSAULT - SIMPLE,E13, ,0,3/23/2022 21:52,2022,3,Wednesday,21,,WASHINGTON ST,42.30516888,-71.10877689,"(42.305168878094186, -71.10877688606297)"
222013040,3115,,INVESTIGATE PERSON,B2, ,0,2/23/2022 10:24,2022,2,Wednesday,10,,DEACONESS RD,42.33825585,-71.10880087,"(42.33825584569846, -71.1088008749455)"
222021201,3801,,M/V ACCIDENT - OTHER,B2, ,0,3/26/2022 17:27,2022,3,Saturday,17,,BROOKLINE AVE,42.33748962,-71.10880593,"(42.33748962485293, -71.10880593247535)"
222016378,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,593,0,3/8/2022 16:30,2022,3,Tuesday,16,,BROOKLINE AVE,42.33748962,-71.10880593,"(42.33748962485293, -71.10880593247535)"
222021492,520,,BURGLARY - RESIDENTIAL,B2, ,0,3/27/2022 21:14,2022,3,Sunday,21,,HILLSIDE ST,42.33199548,-71.1089627,"(42.33199548485826, -71.1089627006941)"
222004622,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E13, ,0,1/21/2022 13:52,2022,1,Friday,13,,EVERETT ST,42.3099383,-71.10899261,"(42.30993830405572, -71.108992614422)"
222015688,619,,LARCENY ALL OTHERS,E13, ,0,3/5/2022 14:30,2022,3,Saturday,14,,BURR ST,42.31729305,-71.1089968,"(42.317293048118025, -71.10899679839156)"
222021742,619,,LARCENY ALL OTHERS,E13, ,0,3/28/2022 19:57,2022,3,Monday,19,,SHERIDAN ST,42.3219767,-71.10908316,"(42.321976698574375, -71.1090831552396)"
222011502,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,E13, ,0,2/17/2022 8:50,2022,2,Thursday,8,,"AMORY ST & WILLIAMS ST
JAMAICA PLAIN  MA 02130
UNI",42.30740103,-71.10908403,"(42.30740102669946, -71.1090840262497)"
222006323,3803,,M/V ACCIDENT - PERSONAL INJURY,E13, ,0,1/27/2022 23:38,2022,1,Thursday,23,,"AMORY ST & WILLIAMS ST
JAMAICA PLAIN  MA 02130
UNI",42.30740103,-71.10908403,"(42.30740102669946, -71.1090840262497)"
222008441,3115,,INVESTIGATE PERSON,E18, ,0,2/5/2022 10:51,2022,2,Saturday,10,,TAMPA ST,42.2726799,-71.10925935,"(42.272679899317865, -71.10925935461609)"
222023292,520,,BURGLARY - RESIDENTIAL,E13, ,0,4/3/2022 15:31,2022,4,Sunday,15,,GREEN ST,42.31143758,-71.10926363,"(42.31143758043436, -71.1092636344031)"
222006224,801,,ASSAULT - SIMPLE,E13, ,0,1/27/2022 16:52,2022,1,Thursday,16,,GREEN ST,42.31143758,-71.10926363,"(42.31143758043436, -71.1092636344031)"
222000842,1831,,SICK ASSIST,E13, ,0,1/5/2022 0:54,2022,1,Wednesday,0,,GREEN ST,42.31143758,-71.10926363,"(42.31143758043436, -71.1092636344031)"
222014879,1831,,SICK ASSIST,E13, ,0,3/2/2022 19:58,2022,3,Wednesday,19,,GREEN ST,42.31143758,-71.10926363,"(42.31143758043436, -71.1092636344031)"
222014434,3801,,M/V ACCIDENT - OTHER,B2, ,0,3/1/2022 8:02,2022,3,Tuesday,8,,"BROOKLINE AVE & FRANCIS ST
ROXBURY  MA 02215
UNITE",42.33704098,-71.10934397,"(42.33704097548326, -71.10934396710391)"
222010543,3108,,FIRE REPORT,E13, ,0,2/13/2022 4:22,2022,2,Sunday,4,,MARK ST,42.32274883,-71.10937558,"(42.32274883070042, -71.10937557982713)"
222023743,3410,,TOWED MOTOR VEHICLE,E13, ,0,4/5/2022 10:30,2022,4,Tuesday,10,,ROCKVIEW ST,42.31553561,-71.10945644,"(42.31553561340691, -71.10945643963065)"
222017665,3115,,INVESTIGATE PERSON,E13, ,0,3/13/2022 17:35,2022,3,Sunday,17,,BISHOP ST,42.30952557,-71.10953312,"(42.30952556909656, -71.10953311577013)"
222002186,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,1/11/2022 13:37,2022,1,Tuesday,13,,PARKER HILL AVE,42.33093363,-71.10956443,"(42.33093363054242, -71.10956443255984)"
222023737,1831,,SICK ASSIST,B2, ,0,4/5/2022 10:43,2022,4,Tuesday,10,,PARKER HILL AVE,42.33093363,-71.10956443,"(42.33093363054242, -71.10956443255984)"
222020669,801,,ASSAULT - SIMPLE,B2, ,0,3/24/2022 20:05,2022,3,Thursday,20,,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267993726428, -71.10957900161517)"
222001812,3502,,MISSING PERSON - LOCATED,B2, ,0,1/9/2022 17:43,2022,1,Sunday,17,,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267993726428, -71.10957900161517)"
222014523,619,,LARCENY ALL OTHERS,B2, ,0,2/16/2022 9:00,2022,2,Wednesday,9,,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267993726428, -71.10957900161517)"
222001056,1831,,SICK ASSIST,B2, ,0,1/5/2022 20:03,2022,1,Wednesday,20,,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267993726428, -71.10957900161517)"
222020472,3301,,VERBAL DISPUTE,B2, ,0,3/24/2022 7:06,2022,3,Thursday,7,,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267993726428, -71.10957900161517)"
222017219,801,,ASSAULT - SIMPLE,E13,573,0,3/10/2022 10:00,2022,3,Thursday,10,,MCBRIDE ST,42.30581531,-71.109627,"(42.30581531411471, -71.10962699790285)"
222006588,3114,,INVESTIGATE PROPERTY,E13, ,0,1/28/2022 23:26,2022,1,Friday,23,,ARBORWAY,42.30132884,-71.10963274,"(42.30132883886786, -71.10963274050451)"
222010696,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,2/13/2022 21:00,2022,2,Sunday,21,,DAY ST,42.32309351,-71.10966113,"(42.32309351006793, -71.10966112574698)"
222015167,2647,,THREATS TO DO BODILY HARM,E13,636,0,3/3/2022 20:30,2022,3,Thursday,20,,PAUL GORE ST,42.32030543,-71.10966668,"(42.32030542908429, -71.10966668011802)"
222018452,3115,,INVESTIGATE PERSON,E18, ,0,3/16/2022 17:47,2022,3,Wednesday,17,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222004364,617,,LARCENY THEFT FROM BUILDING,E18, ,0,1/20/2022 15:03,2022,1,Thursday,15,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222011095,423,,ASSAULT - AGGRAVATED,E18, ,0,2/9/2022 15:15,2022,2,Wednesday,15,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222020031,2401,,AFFRAY,E18, ,0,3/22/2022 15:06,2022,3,Tuesday,15,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222019815,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,493,0,3/21/2022 17:00,2022,3,Monday,17,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222020030,2647,,THREATS TO DO BODILY HARM,E18, ,0,3/22/2022 15:06,2022,3,Tuesday,15,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222009851,801,,ASSAULT - SIMPLE,E18, ,0,2/9/2022 8:00,2022,2,Wednesday,8,,RIVER ST,42.26194848,-71.10971613,"(42.26194848155656, -71.1097161253539)"
222005010,423,,ASSAULT - AGGRAVATED,B2, ,0,1/22/2022 16:24,2022,1,Saturday,16,,FRANCIS ST,42.33730901,-71.10977389,"(42.33730900898175, -71.10977389252434)"
222011876,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,592,0,2/18/2022 13:00,2022,2,Friday,13,,"LONGWOOD AVE & RIVERWAY
ROXBURY  MA 02215
UNITED S",42.34030396,-71.109917,"(42.34030395851449, -71.1099169956636)"
222012572,1831,,SICK ASSIST,E18, ,0,2/21/2022 10:33,2022,2,Monday,10,,METROPOLITAN AVE,42.25286575,-71.1099264,"(42.25286574936748, -71.10992640099587)"
222003870,801,,ASSAULT - SIMPLE,E18, ,0,1/18/2022 16:40,2022,1,Tuesday,16,,METROPOLITAN AVE,42.25286575,-71.1099264,"(42.25286574936748, -71.10992640099587)"
222021464,1831,,SICK ASSIST,E18, ,0,3/27/2022 19:46,2022,3,Sunday,19,,METROPOLITAN AVE,42.25286575,-71.1099264,"(42.25286574936748, -71.10992640099587)"
222022783,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,4/1/2022 13:38,2022,4,Friday,13,,WOOD AVE,42.27298632,-71.10994946,"(42.27298631535306, -71.10994945799837)"
222018921,801,,ASSAULT - SIMPLE,E13, ,0,3/18/2022 12:13,2022,3,Friday,12,,CENTRE ST,42.32169216,-71.11010028,"(42.32169216089893, -71.1101002780966)"
222001549,3410,,TOWED MOTOR VEHICLE,E13, ,0,1/8/2022 8:04,2022,1,Saturday,8,,SEAVERNS AVE,42.31118597,-71.11010393,"(42.31118597491025, -71.1101039317125)"
222013302,1402,,VANDALISM,E13, ,0,2/24/2022 10:30,2022,2,Thursday,10,,MORTON ST,42.30056444,-71.11016791,"(42.30056444371525, -71.11016790927228)"
222019820,520,,BURGLARY - RESIDENTIAL,E13, ,0,3/21/2022 17:54,2022,3,Monday,17,,MORTON ST,42.30056444,-71.11016791,"(42.30056444371525, -71.11016790927228)"
222024226,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B2, ,0,4/6/2022 21:58,2022,4,Wednesday,21,,RIVERWAY,42.33485178,-71.11020434,"(42.33485177908236, -71.11020434419133)"
222011538,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,E18, ,0,2/17/2022 11:13,2022,2,Thursday,11,,"EDWARDSON ST & LEWISTON ST
HYDE PARK  MA 02136
UNI",42.26384596,-71.11038302,"(42.26384595500259, -71.11038302169871)"
222012085,1402,,VANDALISM,B2, ,0,2/19/2022 2:24,2022,2,Saturday,2,,HUNTINGTON AVE,42.33296171,-71.1104193,"(42.3329617141617, -71.11041930443875)"
222002889,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,611,0,1/6/2022 12:00,2022,1,Thursday,12,,HUNTINGTON AVE,42.33296171,-71.1104193,"(42.3329617141617, -71.11041930443875)"
222021046,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,3/26/2022 8:01,2022,3,Saturday,8,,"BARBARA ST & CENTRE ST
JAMAICA PLAIN  MA 02130
UNI",42.32101704,-71.11049394,"(42.32101703801959, -71.11049394224285)"
222013074,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2/22/2022 11:00,2022,2,Tuesday,11,,AMERICAN LEGION HWY,42.28544884,-71.11055934,"(42.28544884374053, -71.1105593436728)"
222000980,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,1/5/2022 15:20,2022,1,Wednesday,15,,AMERICAN LEGION HWY,42.28544884,-71.11055934,"(42.28544884374053, -71.1105593436728)"
222019289,3410,,TOWED MOTOR VEHICLE,E18, ,0,3/19/2022 17:00,2022,3,Saturday,17,,ELLARD RD,42.26493878,-71.11058797,"(42.26493877809001, -71.11058797299471)"
222014915,1831,,SICK ASSIST,E13, ,0,3/2/2022 22:44,2022,3,Wednesday,22,,EVERGREEN ST,42.32423224,-71.11070231,"(42.32423224408594, -71.11070230574279)"
222011535,3007,,SUDDEN DEATH,E13, ,0,2/17/2022 11:25,2022,2,Thursday,11,,EVERGREEN ST,42.32423224,-71.11070231,"(42.32423224408594, -71.11070230574279)"
222014215,3114,,INVESTIGATE PROPERTY,E18, ,0,2/28/2022 10:40,2022,2,Monday,10,,LEWISTON ST,42.26432311,-71.11070397,"(42.26432311255993, -71.11070397450641)"
222006697,3007,,SUDDEN DEATH,B2, ,0,1/29/2022 18:24,2022,1,Saturday,18,,NEW WHITNEY ST,42.33351843,-71.11071719,"(42.3335184328119, -71.11071718795563)"
222000060,3114,,INVESTIGATE PROPERTY,E18, ,0,1/1/2022 4:33,2022,1,Saturday,4,,"WOOD AVE & WESTMINSTER ST
HYDE PARK  MA 02126
UNIT",42.26604897,-71.11079904,"(42.2660489728807, -71.11079904395379)"
222004300,3502,,MISSING PERSON - LOCATED,E13,647,0,1/19/2022 11:23,2022,1,Wednesday,11,,ELM ST,42.3096093,-71.11080994,"(42.309609303864654, -71.11080994302947)"
222003464,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13, ,0,1/15/2022 19:30,2022,1,Saturday,19,,WASHINGTON ST,42.30307413,-71.11081856,"(42.3030741306782, -71.11081856185268)"
222006822,3410,,TOWED MOTOR VEHICLE,E13, ,0,1/30/2022 10:52,2022,1,Sunday,10,,GREEN ST,42.31210386,-71.1108224,"(42.31210385751885, -71.1108223952872)"
222010028,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E13, ,0,2/11/2022 11:14,2022,2,Friday,11,,CENTRE ST,42.32015414,-71.11119859,"(42.32015413918788, -71.11119859027536)"
222009113,3115,,INVESTIGATE PERSON,E18, ,0,2/8/2022 7:47,2022,2,Tuesday,7,,PLEASANTVIEW ST,42.27348105,-71.11129763,"(42.27348105454617, -71.11129763268907)"
222000729,1402,,VANDALISM,E13, ,0,1/3/2022 18:45,2022,1,Monday,18,,BOYNTON ST,42.30558876,-71.11133362,"(42.30558876351548, -71.11133361708116)"
222019729,2647,,THREATS TO DO BODILY HARM,E18, ,0,3/21/2022 12:40,2022,3,Monday,12,,REDDY AVE,42.26205732,-71.11145585,"(42.262057321723596, -71.11145584833879)"
222019644,3115,,INVESTIGATE PERSON,E13, ,0,3/21/2022 8:09,2022,3,Monday,8,,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844264636, -71.11152626308467)"
222010353,617,,LARCENY THEFT FROM BUILDING,E13, ,0,2/12/2022 13:41,2022,2,Saturday,13,,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844264636, -71.11152626308467)"
222013206,3115,,INVESTIGATE PERSON,E13, ,0,2/23/2022 20:24,2022,2,Wednesday,20,,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844264636, -71.11152626308467)"
222000465,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,1/2/2022 11:00,2022,1,Sunday,11,,HUNTINGTON AVE,42.33225457,-71.11160342,"(42.33225457005401, -71.11160342109595)"
222012455,1831,,SICK ASSIST,E13, ,0,2/20/2022 17:41,2022,2,Sunday,17,,"S HUNTINGTON AVE & COLBURN ST
JAMAICA PLAIN  MA 02",42.33076404,-71.11162801,"(42.33076404045658, -71.11162800828522)"
222009147,3801,,M/V ACCIDENT - OTHER,E18, ,0,2/8/2022 10:51,2022,2,Tuesday,10,,"LEWISTON ST & WESTMINSTER ST
HYDE PARK  MA 02136
U",42.26577297,-71.11168497,"(42.26577296742313, -71.11168496710324)"
222006112,1831,,SICK ASSIST,B2, ,0,1/27/2022 10:32,2022,1,Thursday,10,,RIVERWAY,42.33359101,-71.11175636,"(42.33359101244119, -71.1117563605434)"
222003950,1402,,VANDALISM,B2, ,0,1/19/2022 1:14,2022,1,Wednesday,1,,RIVERWAY,42.33359101,-71.11175636,"(42.33359101244119, -71.1117563605434)"
222018506,423,,ASSAULT - AGGRAVATED,B2,611,0,3/16/2022 20:06,2022,3,Wednesday,20,,RIVERWAY,42.33359101,-71.11175636,"(42.33359101244119, -71.1117563605434)"
222010513,3115,,INVESTIGATE PERSON,B2, ,0,2/13/2022 1:58,2022,2,Sunday,1,,RIVERWAY,42.33359101,-71.11175636,"(42.33359101244119, -71.1117563605434)"
222017569,613,,LARCENY SHOPLIFTING,E13,635,0,3/13/2022 9:01,2022,3,Sunday,9,,CENTRE ST,42.31929343,-71.11178236,"(42.31929343406324, -71.11178235950122)"
222014807,2662,,BALLISTICS EVIDENCE/FOUND,E13, ,0,3/2/2022 14:26,2022,3,Wednesday,14,,TOWER ST,42.29906325,-71.1118341,"(42.29906324678628, -71.11183410490047)"
222018830,3115,,INVESTIGATE PERSON,E13, ,0,3/18/2022 2:42,2022,3,Friday,2,,TOWER ST,42.29906325,-71.1118341,"(42.29906324678628, -71.11183410490047)"
222011946,3115,,INVESTIGATE PERSON,E13, ,0,2/18/2022 17:44,2022,2,Friday,17,,PARLEY VALE,42.31504296,-71.11189622,"(42.315042964083396, -71.11189621993472)"
222011928,3114,,INVESTIGATE PROPERTY,E13, ,0,2/18/2022 15:37,2022,2,Friday,15,,GREEN ST,42.3125596,-71.11190322,"(42.312559600076185, -71.11190321836703)"
222011827,3114,,INVESTIGATE PROPERTY,E18, ,0,2/18/2022 11:00,2022,2,Friday,11,,VICTORIA HEIGHTS RD,42.27037161,-71.11195753,"(42.27037160593265, -71.11195753318519)"
222023111,2647,,THREATS TO DO BODILY HARM,E18, ,0,4/2/2022 20:35,2022,4,Saturday,20,,BEACON ST,42.25599599,-71.11199735,"(42.255995988196915, -71.11199734616477)"
222014780,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,B2, ,0,3/2/2022 13:49,2022,3,Wednesday,13,,"S HUNTINGTON AVE & HUNTINGTON AVE
ROXBURY  MA 0211",42.33202303,-71.11208804,"(42.33202303325264, -71.11208803629012)"
222024170,3410,,TOWED MOTOR VEHICLE,E13, ,0,4/6/2022 17:40,2022,4,Wednesday,17,,SAINT JOHN ST,42.31400961,-71.11228844,"(42.31400961240862, -71.11228843797662)"
222018580,2905,,VAL - VIOLATION OF AUTO LAW,B3,409,0,3/17/2022 6:20,2022,3,Thursday,6,,RIVER,42.33335116,-71.11229054,"(42.33335115598061, -71.11229054032931)"
222019761,3801,,M/V ACCIDENT - OTHER,E13, ,0,3/21/2022 14:16,2022,3,Monday,14,,CAROLINA AVE,42.30792373,-71.11229741,"(42.30792372988032, -71.1122974111016)"
222005450,2905,,VAL - VIOLATION OF AUTO LAW,E13, ,0,1/24/2022 18:02,2022,1,Monday,18,,WALK HILL ST,42.29198005,-71.112359,"(42.29198004969059, -71.11235900223923)"
222021163,724,,AUTO THEFT,B2,611,0,3/26/2022 11:30,2022,3,Saturday,11,,HUNTINGTON AVE,42.33196447,-71.11239238,"(42.33196447315246, -71.11239238304341)"
222013671,613,,LARCENY SHOPLIFTING,E13, ,0,2/25/2022 19:58,2022,2,Friday,19,,HUNTINGTON AVE,42.33186291,-71.1123942,"(42.331862912383734, -71.11239419702265)"
222004228,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,E13, ,0,1/19/2022 11:36,2022,1,Wednesday,11,,"WASHINGTON ST & ARBORWAY
JAMAICA PLAIN  MA 02130
U",42.30149704,-71.11240203,"(42.30149703634796, -71.11240202950617)"
222024013,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,4/6/2022 7:25,2022,4,Wednesday,7,,JAMAICAWAY,42.3300166,-71.11243592,"(42.33001660084089, -71.1124359178713)"
222019739,3410,,TOWED MOTOR VEHICLE,E13, ,0,3/21/2022 13:10,2022,3,Monday,13,,SEAVERNS AVE,42.31191224,-71.11246235,"(42.31191224094727, -71.11246234961222)"
222012104,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2/19/2022 0:02,2022,2,Saturday,0,,"RIVER ST & RIVER ST TER
BOSTON  MA 02136
UNITED ST",42.26127997,-71.11253001,"(42.26127996537505, -71.11253000789613)"
222004723,1831,,SICK ASSIST,E13, ,0,1/21/2022 19:01,2022,1,Friday,19,,WACHUSETT ST,42.29690053,-71.11259518,"(42.29690053464153, -71.11259518290177)"
222022330,801,,ASSAULT - SIMPLE,E13,639,0,3/30/2022 19:18,2022,3,Wednesday,19,,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.316240188860284, -71.1126701066929)"
222021602,801,,ASSAULT - SIMPLE,E13, ,0,3/28/2022 10:11,2022,3,Monday,10,,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.316240188860284, -71.1126701066929)"
222019850,801,,ASSAULT - SIMPLE,E13, ,0,3/21/2022 17:55,2022,3,Monday,17,,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.316240188860284, -71.1126701066929)"
222019244,3115,,INVESTIGATE PERSON,E13, ,0,3/19/2022 15:20,2022,3,Saturday,15,,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.316240188860284, -71.1126701066929)"
222002324,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13, ,0,1/12/2022 8:02,2022,1,Wednesday,8,,WATERMAN RD,42.28735098,-71.1126757,"(42.28735098388765, -71.11267570227449)"
222023010,3007,,SUDDEN DEATH,E13, ,0,4/1/2022 18:00,2022,4,Friday,18,,WATERMAN RD,42.28735098,-71.1126757,"(42.28735098388765, -71.11267570227449)"
222008792,1831,,SICK ASSIST,B2,611,0,2/6/2022 21:10,2022,2,Sunday,21,,RIVERWAY,42.33248977,-71.11272395,"(42.33248977323172, -71.11272395092719)"
222011849,3170,,INTIMIDATING WITNESS,E18, ,0,2/18/2022 11:49,2022,2,Friday,11,,WESTMINSTER ST,42.26538879,-71.11291411,"(42.265388791551885, -71.11291410758209)"
222022662,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,E18, ,0,3/31/2022 22:00,2022,3,Thursday,22,,WESTMINSTER ST,42.26538879,-71.11291411,"(42.265388791551885, -71.11291410758209)"
222010421,3115,,INVESTIGATE PERSON,E13, ,0,2/12/2022 16:48,2022,2,Saturday,16,,HALIFAX ST,42.32057362,-71.11296416,"(42.32057361884087, -71.11296416114695)"
222023059,1402,,VANDALISM,E18, ,0,3/27/2022 23:10,2022,3,Sunday,23,,CUMMINS HWY,42.27645319,-71.11297971,"(42.276453189405366, -71.11297971000707)"
222023074,3108,,FIRE REPORT,E18, ,0,4/2/2022 17:27,2022,4,Saturday,17,,MOUNT HOPE ST,42.28115468,-71.11299557,"(42.28115467815486, -71.11299556644296)"
222009669,3115,,INVESTIGATE PERSON,E18, ,0,2/10/2022 9:29,2022,2,Thursday,9,,MOUNT HOPE ST,42.28115468,-71.11299557,"(42.28115467815486, -71.11299556644296)"
222004446,616,,LARCENY THEFT OF BICYCLE,E13, ,0,1/20/2022 20:09,2022,1,Thursday,20,,JAMAICAWAY,42.33136329,-71.113019,"(42.331363294461966, -71.11301899935383)"
222011225,617,,LARCENY THEFT FROM BUILDING,E13, ,0,2/15/2022 23:57,2022,2,Tuesday,23,,JAMAICAWAY,42.33136329,-71.113019,"(42.331363294461966, -71.11301899935383)"
222010643,3007,,SUDDEN DEATH,E13, ,0,2/13/2022 15:15,2022,2,Sunday,15,,BOYNTON ST,42.30542129,-71.11325289,"(42.305421293619645, -71.11325288735578)"
222016729,1831,,SICK ASSIST,E18,491,0,3/10/2022 1:01,2022,3,Thursday,1,,VICTORIA HEIGHTS RD,42.27065167,-71.11327346,"(42.27065167389885, -71.11327346228433)"
222013985,1106,,FRAUD - CREDIT CARD / ATM FRAUD,E13, ,0,1/3/2022 15:00,2022,1,Monday,15,,HALLIDAY ST,42.28750074,-71.11336777,"(42.28750074266413, -71.11336777027343)"
222002270,1402,,VANDALISM,E18, ,0,1/11/2022 21:31,2022,1,Tuesday,21,,MAIDA TER,42.2608191,-71.11350377,"(42.26081910479476, -71.11350377086531)"
222005935,801,,ASSAULT - SIMPLE,E13, ,0,1/22/2022 14:50,2022,1,Saturday,14,,CENTRE ST,42.31674811,-71.11356249,"(42.316748109473124, -71.11356249137687)"
222021320,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,3/27/2022 8:12,2022,3,Sunday,8,,VOSE AVE,42.25653339,-71.11362352,"(42.25653339024864, -71.11362351688258)"
222003736,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13, ,0,1/17/2022 23:00,2022,1,Monday,23,,BOURNE ST,42.29280406,-71.11364225,"(42.292804059556744, -71.11364225110204)"
222017201,2907,,VAL - OPERATING AFTER REV/SUSP.,E18, ,0,3/11/2022 17:18,2022,3,Friday,17,,MOUNT CALVARY RD,42.28062156,-71.11365063,"(42.28062156371986, -71.11365062563536)"
222010413,1102,,FRAUD - FALSE PRETENSE / SCHEME,E13, ,0,2/12/2022 18:10,2022,2,Saturday,18,,HYDE PARK AVE,42.29970367,-71.11370354,"(42.299703666884525, -71.11370353777997)"
222018918,3108,,FIRE REPORT,E13, ,0,3/18/2022 12:06,2022,3,Friday,12,,HYDE PARK AVE,42.29970367,-71.11370354,"(42.299703666884525, -71.11370353777997)"
222015477,3114,,INVESTIGATE PROPERTY,E13, ,0,3/4/2022 23:53,2022,3,Friday,23,,HYDE PARK AVE,42.29970367,-71.11370354,"(42.299703666884525, -71.11370353777997)"
222008208,3301,,VERBAL DISPUTE,E18, ,0,2/4/2022 12:13,2022,2,Friday,12,,AMERICAN LEGION HWY,42.28314714,-71.11374152,"(42.28314713553411, -71.11374151809324)"
222010846,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,E18, ,0,2/14/2022 14:25,2022,2,Monday,14,,AMERICAN LEGION HWY,42.28314714,-71.11374152,"(42.28314713553411, -71.11374151809324)"
222008266,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2/4/2022 15:08,2022,2,Friday,15,,COMMONWEALTH AVE,42.35097948,-71.11385118,"(42.350979475432936, -71.11385118349298)"
222021309,3008,,SUICIDE / SUICIDE ATTEMPT,D14,797,0,3/27/2022 4:29,2022,3,Sunday,4,,COMMONWEALTH AVE,42.35097948,-71.11385118,"(42.350979475432936, -71.11385118349298)"
